Season,HomeTeam,AwayTeam,Result,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
2017,Middlesbrough,West Ham,L,1,3,0,1,2,0,20,11,13,2,5,7,14,7,5,2,1,0,0,2.5,3.2,3.25,2.45,3.1,3.1,2.5,3.2,2.9
2017,Middlesbrough,West Brom,D,1,1,1,1,1,1,34,11,16,3,5,12,13,4,2,2,1,0,0,2.7,3.1,3.0,2.65,3.0,2.95,2.6,3.15,2.85
2017,Middlesbrough,Everton,D,0,0,1,0,0,1,22,9,7,3,3,14,9,5,2,2,0,0,0,3.9,3.3,2.15,3.7,3.3,2.1,3.7,3.35,2.05
2017,Middlesbrough,Man United,L,1,3,0,0,1,0,14,10,14,3,6,9,8,8,3,1,1,0,0,6.0,3.7,1.7,5.75,3.7,1.65,5.3,3.8,1.65
2017,Middlesbrough,Burnley,D,0,0,1,0,0,1,20,12,7,5,2,9,12,4,3,0,3,0,0,2.45,3.1,3.4,2.4,3.1,3.2,2.5,3.3,2.85
2017,Middlesbrough,Arsenal,L,1,2,0,0,1,0,3,13,12,5,4,11,16,2,4,2,2,0,0,7.0,4.0,1.5,6.25,3.9,1.53,6.2,4.0,1.55
2017,Middlesbrough,Sunderland,W,1,0,2,1,0,2,22,6,10,2,4,15,11,3,5,3,3,0,0,2.3,3.4,3.4,2.2,3.3,3.4,2.1,3.4,3.5
2017,Middlesbrough,Man City,D,2,2,1,1,0,2,16,14,22,6,4,9,9,4,11,4,4,0,0,13.0,5.25,1.25,10.0,5.0,1.3,9.5,5.5,1.3
2017,Middlesbrough,Southampton,L,1,2,0,0,1,0,3,14,14,3,4,19,11,6,3,3,0,0,0,4.0,3.6,2.0,3.8,3.5,2.0,4.1,3.5,1.9
2016,Middlesbrough,Stoke,D,1,1,1,1,0,2,16,12,12,2,1,18,14,9,6,3,5,0,0,2.38,3.2,3.4,2.25,3.1,3.25,2.3,3.3,2.9
2016,Middlesbrough,Crystal Palace,L,1,2,0,1,1,1,26,12,12,4,4,5,9,6,6,1,2,0,0,2.3,3.2,3.6,2.2,3.2,3.5,2.2,3.2,3.2
2016,Middlesbrough,Tottenham,L,1,2,0,0,2,0,10,6,19,2,5,14,9,2,10,2,1,0,0,3.75,3.5,2.1,3.75,3.5,2.0,4.1,3.5,1.9
2016,Middlesbrough,Watford,L,0,1,0,0,0,1,31,10,4,3,2,15,10,4,6,4,1,0,0,2.25,3.3,3.6,2.2,3.1,3.6,2.3,3.3,3.15
2016,Middlesbrough,Bournemouth,W,2,0,2,1,0,2,34,10,15,3,3,3,5,4,7,1,1,0,0,2.5,3.2,3.2,2.45,3.1,3.1,2.5,3.1,3.0
2016,Middlesbrough,Chelsea,L,0,1,0,0,1,0,14,12,13,1,3,13,10,2,3,2,3,0,0,7.0,4.0,1.57,6.25,4.1,1.55,6.5,4.2,1.5
2016,Middlesbrough,Hull,W,1,0,2,0,0,1,22,16,6,4,2,6,11,13,7,1,1,0,0,1.83,3.5,5.25,1.75,3.6,5.0,1.85,3.5,4.3
2016,Middlesbrough,Liverpool,L,0,3,0,0,1,0,14,8,15,3,4,11,14,5,2,1,0,0,0,6.0,4.33,1.6,6.0,4.1,1.57,5.5,4.0,1.6
2016,Middlesbrough,Swansea,W,3,0,2,2,0,2,26,10,14,4,2,10,11,3,8,1,0,0,0,2.1,3.4,4.0,2.05,3.4,3.75,2.1,3.4,3.5
2023,Newcastle,Fulham,W,1,0,2,0,0,1,32,20,5,5,0,6,14,10,5,1,3,0,0,1.5,4.33,6.5,1.53,4.2,6.0,1.53,4.4,6.0
2023,Newcastle,West Ham,D,1,1,1,1,1,1,28,8,10,2,1,11,13,4,2,2,1,0,0,1.6,3.8,6.0,1.62,3.8,5.5,1.63,3.85,5.75
2023,Newcastle,Liverpool,L,0,2,0,0,2,0,3,14,13,4,7,3,8,6,7,1,1,1,0,2.5,3.5,2.7,2.45,3.5,2.75,2.5,3.45,2.7
2023,Newcastle,Wolves,W,2,1,2,1,0,2,0,19,7,8,4,11,10,10,3,1,2,0,0,1.65,3.75,5.5,1.66,3.8,5.25,1.65,3.8,5.5
2023,Newcastle,Man United,W,2,0,2,0,0,1,34,22,6,6,1,8,12,7,4,0,0,0,0,2.4,3.4,2.9,2.45,3.4,2.85,2.45,3.3,2.9
2023,Newcastle,Tottenham,W,6,1,2,5,0,2,8,25,11,8,3,7,13,9,3,0,3,0,0,1.83,3.75,4.2,1.83,3.7,4.1,1.85,3.75,4.1
2023,Newcastle,Southampton,W,3,1,2,0,1,0,3,22,4,5,3,7,10,11,2,1,4,0,0,1.3,5.25,10.0,1.32,5.25,9.5,1.33,5.5,9.5
2023,Newcastle,Arsenal,L,0,2,0,0,1,0,5,12,10,5,6,16,12,9,4,2,1,0,0,2.45,3.75,2.63,2.5,3.6,2.6,2.4,3.65,2.8
2023,Newcastle,Brighton,W,4,1,2,2,0,2,32,22,8,9,2,17,16,6,1,2,4,0,0,2.0,3.8,3.5,1.95,3.7,3.6,1.97,3.65,3.65
2023,Newcastle,Leicester,D,0,0,1,0,0,1,1,23,1,4,1,9,5,12,1,2,0,0,0,1.36,5.5,7.0,1.38,5.25,7.5,1.37,5.25,7.25
2022,Newcastle,Watford,D,1,1,1,0,0,1,30,12,18,1,5,13,13,4,6,3,2,0,0,2.0,3.6,3.6,2.0,3.5,3.7,2.05,3.6,3.45
2022,Newcastle,Everton,W,3,1,2,1,1,1,3,20,11,9,3,13,13,6,2,2,3,0,0,2.5,3.25,2.87,2.4,3.4,2.85,2.5,3.35,2.85
2022,Newcastle,Aston Villa,W,1,0,2,1,0,2,6,10,11,2,1,22,15,3,6,3,4,0,0,2.7,3.3,2.62,2.75,3.4,2.5,2.7,3.4,2.6
2022,Newcastle,Brighton,W,2,1,2,2,0,2,20,10,15,4,4,8,10,4,7,1,1,0,0,2.75,3.2,2.62,2.65,3.25,2.65,2.75,3.1,2.75
2022,Newcastle,Wolves,W,1,0,2,0,0,1,28,12,5,4,2,6,13,1,2,1,1,0,0,2.25,3.1,3.4,2.25,3.0,3.4,2.3,3.1,3.45
2022,Newcastle,Leicester,W,2,1,2,1,1,1,13,16,8,7,2,10,10,3,5,2,2,0,0,2.2,3.4,3.3,2.2,3.3,3.3,2.25,3.35,3.25
2022,Newcastle,Crystal Palace,W,1,0,2,1,0,2,38,13,10,4,2,12,12,2,5,1,1,0,0,2.25,3.4,3.25,2.3,3.2,3.1,2.35,3.25,3.15
2022,Newcastle,Liverpool,L,0,1,0,0,1,0,1,4,24,2,10,11,11,0,6,1,3,0,0,8.5,5.0,1.36,7.5,4.75,1.41,7.75,4.8,1.4
2022,Newcastle,Arsenal,W,2,0,2,0,0,1,9,16,11,4,2,11,8,12,8,0,3,0,0,4.33,3.6,1.83,4.0,3.6,1.87,4.3,3.65,1.83
2022,Newcastle,Nott'm Forest,W,2,0,2,0,0,1,35,23,5,10,0,9,14,11,1,0,3,0,0,1.66,3.8,5.25,1.65,3.8,5.5,1.65,3.8,5.5
2022,Newcastle,Man City,D,3,3,1,2,1,2,13,12,21,6,10,14,7,5,5,4,2,0,0,7.5,5.0,1.36,8.0,5.0,1.38,8.0,5.0,1.37
2022,Newcastle,Crystal Palace,D,0,0,1,0,0,1,25,23,19,6,9,19,12,13,5,2,1,0,0,2.0,3.5,3.75,2.0,3.4,3.75,2.05,3.45,3.7
2022,Newcastle,Bournemouth,D,1,1,1,0,0,1,6,20,10,7,3,10,11,8,1,2,2,0,0,1.44,4.4,7.5,1.46,4.33,7.25,1.5,4.4,6.75
2022,Newcastle,Brentford,W,5,1,2,2,0,2,12,16,6,6,3,14,9,9,5,0,1,0,0,1.83,3.8,4.2,1.8,3.8,4.1,1.8,3.85,4.3
2022,Newcastle,Everton,W,1,0,2,1,0,2,38,16,1,4,0,9,12,8,2,2,4,0,0,1.6,3.8,5.75,1.65,3.9,5.0,1.63,3.95,5.5
2022,Newcastle,Aston Villa,W,4,0,2,1,0,2,30,20,3,7,0,11,11,3,0,1,1,0,0,1.8,3.75,4.5,1.83,3.7,4.1,1.8,3.7,4.3
2022,Newcastle,Chelsea,W,1,0,2,0,0,1,32,10,5,3,2,14,11,5,3,3,2,0,0,2.35,3.4,3.0,2.3,3.4,3.0,2.35,3.35,3.1
2022,Newcastle,Leeds,D,0,0,1,0,0,1,35,16,8,5,1,13,19,9,3,3,5,0,0,1.45,4.5,7.0,1.46,4.75,6.25,1.45,4.7,6.5
2021,Newcastle,Leicester,L,1,2,0,0,0,1,32,8,9,2,3,10,11,3,6,0,2,0,0,5.25,4.2,1.61,5.25,4.1,1.62,5.0,3.65,1.7
2021,Newcastle,Leeds,L,1,2,0,0,1,0,3,22,9,5,2,10,15,9,5,1,3,0,0,3.9,3.8,1.85,3.75,3.8,1.91,3.8,3.8,1.9
2021,Newcastle,Crystal Palace,L,1,2,0,1,2,0,9,21,6,5,3,14,11,9,1,1,3,0,0,2.8,3.2,2.6,2.8,3.2,2.6,2.9,3.1,2.6
2021,Newcastle,Southampton,W,3,2,2,3,1,2,6,6,14,4,5,11,14,0,7,2,1,1,0,3.0,3.3,2.4,3.0,3.2,2.45,2.95,3.25,2.45
2021,Newcastle,Wolves,D,1,1,1,0,0,1,22,19,14,7,4,11,13,3,5,2,0,0,0,3.5,3.2,2.2,3.5,3.1,2.25,3.45,3.1,2.3
2021,Newcastle,Aston Villa,D,1,1,1,0,0,1,30,12,15,3,6,10,10,2,2,2,3,0,0,3.8,3.3,2.05,3.9,3.4,2.0,3.6,3.35,2.1
2021,Newcastle,Tottenham,D,2,2,1,1,2,0,6,22,11,6,5,13,14,7,3,3,2,0,0,5.5,4.0,1.6,5.5,4.1,1.6,5.5,3.95,1.63
2021,Newcastle,West Ham,W,3,2,2,2,0,2,16,16,16,8,6,9,7,3,8,2,0,0,1,3.5,3.5,2.05,3.6,3.5,2.05,3.6,3.4,2.1
2021,Newcastle,Arsenal,L,0,2,0,0,1,0,22,5,19,1,5,10,9,3,7,2,1,1,0,3.6,3.6,2.0,3.7,3.6,2.0,3.5,3.6,2.05
2021,Newcastle,Man City,L,3,4,0,2,2,1,16,11,15,5,6,11,10,4,5,2,2,0,0,11.0,6.0,1.25,10.5,5.75,1.28,9.0,5.5,1.33
2021,Newcastle,Sheffield United,W,1,0,2,1,0,2,32,16,11,5,1,7,7,5,2,0,2,0,0,1.72,3.8,4.75,1.75,3.8,4.75,1.73,3.85,4.6
2021,Newcastle,West Ham,L,2,4,0,2,1,2,20,17,8,3,9,4,3,7,6,1,0,0,0,3.2,3.5,2.2,3.3,3.4,2.2,3.15,3.45,2.25
2021,Newcastle,Southampton,D,2,2,1,0,0,1,30,10,22,5,6,11,6,4,4,3,3,0,0,2.5,3.4,2.8,2.5,3.5,2.75,2.5,3.45,2.8
2021,Newcastle,Leeds,D,1,1,1,1,1,1,22,17,22,7,9,9,11,4,5,2,2,0,0,3.0,3.6,2.3,2.95,3.6,2.3,2.95,3.55,2.3
2021,Newcastle,Tottenham,L,2,3,0,1,3,0,1,7,14,1,4,13,4,2,9,4,1,1,0,3.5,3.6,2.05,3.4,3.6,2.0,3.45,3.55,2.1
2021,Newcastle,Chelsea,L,0,3,0,0,0,1,30,6,19,1,6,14,12,0,2,3,2,0,0,8.5,5.0,1.36,8.75,4.75,1.37,7.75,4.9,1.4
2021,Newcastle,Brentford,D,3,3,1,2,2,1,32,23,10,9,4,13,11,8,2,2,2,0,0,2.62,3.4,2.7,2.6,3.4,2.65,2.65,3.3,2.7
2021,Newcastle,Norwich,D,1,1,1,0,0,1,0,9,16,1,6,8,11,2,5,0,0,0,1,1.95,3.5,3.9,1.93,3.6,3.8,2.0,3.4,3.9
2021,Newcastle,Burnley,W,1,0,2,1,0,2,30,19,10,4,1,11,9,10,3,1,1,0,0,2.3,3.3,3.2,2.25,3.4,3.1,2.3,3.35,3.15
2021,Newcastle,Man City,L,0,4,0,0,2,0,20,5,18,1,7,9,6,3,6,1,2,0,0,13.0,7.5,1.18,13.5,7.5,1.19,16.0,7.5,1.17
2021,Newcastle,Man United,D,1,1,1,1,0,2,6,13,13,8,4,11,8,2,4,3,3,0,0,6.5,4.75,1.44,6.0,4.6,1.47,6.25,4.7,1.5
2020,Newcastle,Leicester,L,0,3,0,0,2,0,20,5,17,2,10,8,12,4,5,1,1,0,0,5.0,3.8,1.66,5.0,4.0,1.67,5.3,3.8,1.67
2020,Newcastle,Chelsea,W,1,0,2,0,0,1,5,7,19,2,4,9,14,1,10,1,1,0,0,6.0,4.5,1.5,6.0,4.6,1.5,5.9,4.4,1.53
2020,Newcastle,Norwich,D,0,0,1,0,0,1,20,15,19,5,4,10,15,8,12,2,1,0,0,2.2,3.4,3.3,2.25,3.4,3.2,2.2,3.35,3.3
2020,Newcastle,Burnley,D,0,0,1,0,0,1,0,21,8,4,1,11,9,11,7,4,3,0,0,2.62,3.1,2.9,2.55,3.1,3.0,2.6,3.1,2.9
2020,Newcastle,Sheffield United,W,3,0,2,0,0,1,8,12,7,8,1,9,10,2,4,2,0,0,1,3.3,3.1,2.37,3.3,3.2,2.3,3.3,3.05,2.35
2020,Newcastle,Aston Villa,D,1,1,1,0,0,1,5,13,14,3,2,15,13,6,9,2,2,0,0,2.3,3.3,3.2,2.3,3.3,3.25,2.3,3.3,3.15
2020,Newcastle,West Ham,D,2,2,1,1,1,1,6,11,17,4,7,9,11,6,4,0,0,0,0,2.6,3.3,2.75,2.65,3.25,2.75,2.65,3.25,2.7
2020,Newcastle,Tottenham,L,1,3,0,0,1,0,8,22,8,6,5,6,13,5,4,2,3,0,0,4.6,3.8,1.75,4.4,3.7,1.8,4.45,3.7,1.8
2020,Newcastle,Liverpool,L,1,3,0,1,1,1,3,3,14,2,6,11,5,2,4,1,0,0,0,7.5,5.25,1.36,7.5,4.75,1.42,7.5,4.8,1.4
2020,Newcastle,Brighton,L,0,3,0,0,2,0,16,6,13,0,6,16,15,7,1,3,0,0,1,2.6,3.1,2.87,2.75,3.1,2.75,2.65,2.9,2.85
2020,Newcastle,Burnley,W,3,1,2,1,0,2,8,10,7,5,3,13,17,3,4,2,3,0,0,2.4,3.2,3.1,2.45,3.1,3.1,2.5,2.95,3.05
2020,Newcastle,Man United,L,1,4,0,1,1,1,6,7,28,4,14,9,12,0,7,1,1,0,0,4.75,4.0,1.66,4.75,4.2,1.65,4.7,3.75,1.73
2020,Newcastle,Everton,W,2,1,2,0,0,1,34,11,15,4,4,9,10,5,4,2,4,0,0,3.7,3.4,2.05,3.75,3.4,2.05,3.55,3.3,2.1
2020,Newcastle,Chelsea,L,0,2,0,0,1,0,6,8,14,1,3,11,12,7,4,2,0,0,0,6.5,4.75,1.45,6.0,4.6,1.5,5.75,4.6,1.5
2020,Newcastle,West Brom,W,2,1,2,1,0,2,9,12,13,7,3,9,12,4,3,2,3,0,0,2.45,3.2,3.0,2.45,3.2,3.0,2.4,3.05,2.95
2020,Newcastle,Fulham,D,1,1,1,0,1,0,10,12,11,5,4,7,17,2,9,1,2,0,1,2.5,3.25,2.9,2.55,3.25,2.85,2.6,3.1,2.85
2020,Newcastle,Liverpool,D,0,0,1,0,0,1,30,8,11,2,4,9,13,5,12,2,3,0,0,12.0,6.0,1.25,9.25,5.75,1.3,10.0,6.0,1.27
2019,Newcastle,Arsenal,L,0,1,0,0,0,1,20,9,8,2,2,12,7,5,3,1,3,0,0,4.5,3.75,1.72,4.5,3.75,1.78,4.4,3.85,1.77
2019,Newcastle,Watford,D,1,1,1,1,1,1,10,13,13,5,3,5,11,6,5,2,3,0,0,2.5,3.25,2.87,2.5,3.3,2.85,2.6,3.25,2.8
2019,Newcastle,Brighton,D,0,0,1,0,0,1,20,11,16,4,3,12,8,5,3,2,1,0,0,2.5,3.2,3.0,2.45,3.2,3.0,2.5,3.1,3.05
2019,Newcastle,Man United,W,1,0,2,0,0,1,22,12,12,2,3,12,10,4,6,3,3,0,0,4.5,3.5,1.85,4.5,3.4,1.87,4.35,3.4,1.9
2019,Newcastle,Wolves,D,1,1,1,1,0,2,16,13,13,2,5,8,15,3,6,2,2,1,0,3.0,3.1,2.55,2.9,3.1,2.6,3.0,3.0,2.55
2019,Newcastle,Bournemouth,W,2,1,2,1,1,1,20,20,16,9,3,10,5,5,4,2,0,0,0,2.55,3.25,2.8,2.7,3.1,2.8,2.6,3.2,2.8
2019,Newcastle,Man City,D,2,2,1,1,1,1,5,6,24,3,9,4,6,1,10,1,2,0,0,13.0,8.0,1.16,15.0,7.25,1.18,14.0,7.1,1.2
2019,Newcastle,Southampton,W,2,1,2,0,0,1,8,12,19,6,4,11,17,3,12,1,3,0,0,2.5,3.2,2.9,2.6,3.2,2.8,2.6,3.2,2.85
2019,Newcastle,Crystal Palace,W,1,0,2,0,0,1,35,8,16,3,4,12,11,4,5,2,0,0,0,2.37,3.1,3.25,2.45,3.1,3.1,2.4,3.1,3.2
2019,Newcastle,Everton,L,1,2,0,0,1,0,18,20,22,5,9,13,13,5,8,2,2,0,0,3.6,3.4,2.05,3.4,3.4,2.15,3.5,3.35,2.15
2019,Newcastle,Man United,L,0,2,0,0,0,1,1,14,16,3,7,10,9,1,2,1,2,0,0,6.0,4.2,1.61,6.0,4.0,1.57,5.6,4.25,1.57
2019,Newcastle,Cardiff,W,3,0,2,1,0,2,34,16,9,6,1,11,6,7,10,0,1,0,0,1.95,3.4,4.5,1.95,3.25,4.33,2.0,3.3,4.0
2019,Newcastle,Man City,W,2,1,2,0,1,0,30,6,12,2,4,9,7,1,8,2,3,0,0,19.0,8.0,1.18,16.5,7.5,1.18,13.0,7.0,1.2
2019,Newcastle,Huddersfield,W,2,0,2,0,0,1,16,29,3,12,1,11,7,12,0,2,0,0,1,1.83,3.5,5.25,1.83,3.4,4.75,1.8,3.4,4.9
2019,Newcastle,Burnley,W,2,0,2,2,0,2,6,12,12,3,2,8,8,4,7,1,3,0,0,2.15,3.3,3.9,2.1,3.3,3.8,2.2,3.1,3.6
2019,Newcastle,Everton,W,3,2,2,0,2,0,18,19,7,7,3,13,10,8,2,3,1,0,0,2.8,3.25,2.8,2.75,3.1,2.75,2.75,3.1,2.75
2019,Newcastle,Crystal Palace,L,0,1,0,0,0,1,34,18,3,5,1,12,13,9,4,1,2,0,0,2.6,3.25,3.0,2.5,3.2,3.0,2.5,3.15,2.95
2019,Newcastle,Southampton,W,3,1,2,2,0,2,3,15,15,6,3,5,11,4,11,0,2,0,0,2.55,3.2,3.1,2.45,3.1,3.1,2.45,3.1,3.15
2019,Newcastle,Liverpool,L,2,3,0,1,2,0,1,14,11,7,4,10,4,2,3,1,1,0,0,9.5,5.25,1.36,10.0,5.0,1.33,9.4,4.85,1.35
2018,Newcastle,Tottenham,L,1,2,0,1,2,0,20,15,15,2,5,11,12,3,5,2,2,0,0,3.9,3.5,2.04,3.8,3.5,2.0,3.7,3.35,2.05
2018,Newcastle,Chelsea,L,1,2,0,0,0,1,30,6,15,2,3,16,8,4,5,3,1,0,0,5.75,4.0,1.66,5.25,3.8,1.67,5.0,3.75,1.7
2018,Newcastle,Arsenal,L,1,2,0,0,0,1,19,4,12,2,2,13,11,10,4,0,0,0,0,4.2,3.8,1.9,4.0,3.6,1.91,4.0,3.6,1.9
2018,Newcastle,Leicester,L,0,2,0,0,1,0,35,6,12,1,5,11,5,5,9,0,0,0,0,2.6,3.3,3.0,2.55,3.25,2.85,2.6,3.3,2.75
2018,Newcastle,Brighton,L,0,1,0,0,1,0,1,27,8,6,2,13,17,10,2,0,2,0,0,2.2,3.25,3.8,2.2,3.2,3.5,2.15,3.1,3.75
2018,Newcastle,Watford,W,1,0,2,0,0,1,6,10,16,2,1,12,11,8,9,1,5,0,0,2.75,3.25,2.8,2.65,3.2,2.75,2.7,3.15,2.75
2018,Newcastle,Bournemouth,W,2,1,2,2,1,2,19,18,14,6,4,9,11,7,10,2,1,0,0,2.9,3.4,2.6,2.75,3.3,2.6,2.7,3.3,2.6
2018,Newcastle,West Ham,L,0,3,0,0,1,0,30,16,7,4,4,10,10,7,3,3,3,0,0,2.5,3.3,3.1,2.45,3.25,3.0,2.45,3.2,3.0
2018,Newcastle,Wolves,L,1,2,0,1,1,1,22,12,13,4,6,10,17,4,6,2,5,1,0,2.9,3.2,2.7,2.85,3.1,2.65,2.7,3.2,2.7
2018,Newcastle,Fulham,D,0,0,1,0,0,1,20,9,4,0,2,9,12,6,0,1,2,0,0,2.0,3.6,4.0,1.95,3.5,3.9,1.95,3.5,3.9
2018,Newcastle,Swansea,D,1,1,1,0,0,1,10,12,8,4,5,11,10,4,5,0,3,0,0,1.95,3.39,4.5,1.9,3.25,4.6,1.9,3.5,4.1
2018,Newcastle,Burnley,D,1,1,1,0,0,1,35,14,11,4,2,15,15,7,4,1,2,0,0,2.2,3.2,3.89,2.15,3.1,3.8,2.1,3.3,3.6
2018,Newcastle,Man United,W,1,0,2,0,0,1,6,10,13,3,6,12,15,0,10,0,2,0,0,5.5,3.75,1.61,5.5,3.8,1.65,5.3,3.8,1.65
2018,Newcastle,Southampton,W,3,0,2,2,0,2,1,7,6,5,2,10,10,2,6,0,2,0,0,2.79,3.2,2.79,2.7,3.1,2.8,2.7,3.2,2.7
2018,Newcastle,Huddersfield,W,1,0,2,0,0,1,20,18,4,3,0,9,10,3,3,1,4,0,0,1.75,3.39,5.0,1.75,3.5,5.25,1.8,3.6,4.5
2018,Newcastle,Arsenal,W,2,1,2,1,1,1,3,8,15,4,3,11,9,2,5,1,0,0,0,3.29,3.6,2.25,3.1,3.6,2.2,3.3,3.4,2.2
2018,Newcastle,West Brom,L,0,1,0,0,1,0,8,17,9,2,2,8,13,5,1,1,3,0,0,1.85,3.6,4.75,1.8,3.5,4.75,1.8,3.6,4.5
2018,Newcastle,Chelsea,W,3,0,2,1,0,2,20,16,6,6,2,11,10,4,2,0,1,0,0,6.5,4.2,1.6,6.5,4.1,1.53,4.5,4.0,1.7
2017,Newcastle,Tottenham,L,0,2,0,0,0,1,1,6,18,3,6,6,10,5,7,1,2,1,0,5.5,4.0,1.7,5.25,3.8,1.67,4.8,3.6,1.75
2017,Newcastle,West Ham,W,3,0,2,1,0,2,26,16,8,8,3,17,11,7,5,1,3,0,0,2.3,3.4,3.4,2.25,3.25,3.4,2.3,3.3,3.15
2017,Newcastle,Stoke,W,2,1,2,1,0,2,34,14,13,3,4,13,11,7,5,3,1,0,0,2.38,3.25,3.4,2.35,3.25,3.2,2.3,3.3,3.15
2017,Newcastle,Liverpool,D,1,1,1,1,1,1,6,8,17,5,2,11,6,1,5,1,1,0,0,5.0,3.8,1.67,5.0,4.0,1.67,4.6,3.75,1.75
2017,Newcastle,Crystal Palace,W,1,0,2,0,0,1,34,7,10,3,0,12,14,3,5,4,2,0,0,2.0,3.5,4.2,1.95,3.4,4.1,1.9,3.5,4.1
2017,Newcastle,Bournemouth,L,0,1,0,0,0,1,30,16,16,4,6,11,12,11,9,2,2,0,0,2.0,3.5,4.2,1.95,3.5,4.0,1.9,3.5,4.1
2017,Newcastle,Watford,L,0,3,0,0,2,0,5,12,12,2,4,8,13,6,3,1,2,0,0,2.2,3.5,3.5,2.2,3.3,3.4,2.1,3.4,3.5
2017,Newcastle,Leicester,L,2,3,0,1,1,1,26,10,13,4,5,10,9,6,5,2,1,0,0,2.62,3.29,2.89,2.55,3.2,2.9,2.7,3.3,2.6
2017,Newcastle,Everton,L,0,1,0,0,1,0,20,16,7,4,4,10,11,4,1,1,2,1,0,2.39,3.29,3.25,2.35,3.2,3.25,2.6,3.3,2.7
2017,Newcastle,Man City,L,0,1,0,0,1,0,1,6,22,2,6,11,6,3,8,1,0,0,0,13.0,6.75,1.25,13.0,6.5,1.22,8.5,6.0,1.3
2017,Newcastle,Brighton,D,0,0,1,0,0,1,3,11,10,2,3,11,10,3,6,2,2,0,0,2.14,3.2,4.0,2.1,3.2,3.8,2.2,3.35,3.3
2016,Newcastle,Man United,D,3,3,1,1,2,0,22,14,12,6,4,10,12,5,3,1,3,0,0,5.0,3.7,1.8,5.0,3.6,1.75,4.2,3.5,1.8
2016,Newcastle,West Ham,W,2,1,2,2,0,2,26,23,10,10,3,9,4,3,3,1,0,0,0,2.5,3.4,3.0,2.55,3.2,2.9,2.6,3.2,2.6
2016,Newcastle,West Brom,W,1,0,2,1,0,2,18,19,7,7,0,12,12,8,4,0,3,0,0,2.15,3.4,3.8,2.15,3.2,3.4,2.1,3.3,3.3
2016,Newcastle,Bournemouth,L,1,3,0,0,1,0,30,14,16,3,5,13,8,5,4,1,3,0,0,2.63,3.4,2.88,2.5,3.4,2.65,2.6,3.1,2.7
2016,Newcastle,Sunderland,D,1,1,1,0,1,0,20,17,14,8,4,14,7,2,5,4,1,0,0,2.1,3.5,3.8,2.1,3.2,3.5,2.1,3.3,3.3
2016,Newcastle,Swansea,W,3,0,2,1,0,2,18,12,11,7,1,13,9,3,7,2,1,0,0,2.3,3.4,3.4,2.25,3.2,3.2,2.3,3.3,2.9
2016,Newcastle,Man City,D,1,1,1,1,1,1,16,5,9,3,5,13,8,5,3,3,2,0,0,6.0,4.5,1.57,5.25,4.25,1.55,5.4,3.7,1.6
2016,Newcastle,Crystal Palace,W,1,0,2,0,0,1,22,10,9,4,3,11,12,4,8,2,0,0,0,2.0,3.6,4.0,1.95,3.5,4.0,1.9,3.45,3.8
2016,Newcastle,Tottenham,W,5,1,2,2,0,2,3,19,17,10,5,7,6,3,8,1,2,1,0,4.5,4.0,1.8,4.1,3.7,1.8,4.5,3.5,1.75
2015,Newcastle,Southampton,D,2,2,1,1,1,1,6,9,15,4,5,9,12,6,6,2,4,0,0,2.88,3.3,2.7,2.8,3.1,2.75,2.65,3.3,2.5
2015,Newcastle,Arsenal,L,0,1,0,0,0,1,1,1,22,0,9,15,8,0,9,6,1,1,0,6.0,4.2,1.62,5.5,3.75,1.62,5.0,3.9,1.6
2015,Newcastle,Watford,L,1,2,0,0,2,0,31,15,13,5,4,8,12,5,5,1,2,0,0,2.5,3.3,3.1,2.5,3.2,2.8,2.4,3.3,2.75
2015,Newcastle,Chelsea,D,2,2,1,1,0,2,20,11,16,5,4,12,15,4,6,1,2,0,0,6.0,4.2,1.62,5.75,3.9,1.62,5.4,3.7,1.6
2015,Newcastle,Norwich,W,6,2,2,3,2,2,3,11,18,6,6,10,10,3,7,1,1,0,0,2.6,3.4,2.88,2.6,3.3,2.6,2.5,3.3,2.65
2015,Newcastle,Stoke,D,0,0,1,0,0,1,31,15,9,6,2,6,16,11,4,1,3,0,0,2.4,3.4,3.2,2.4,3.3,3.0,2.5,3.3,2.65
2015,Newcastle,Leicester,L,0,3,0,0,1,0,23,9,18,1,7,9,12,4,9,4,1,0,0,2.88,3.6,2.5,2.65,3.4,2.5,2.65,3.3,2.5
2015,Newcastle,Liverpool,W,2,0,2,0,0,1,1,6,10,1,1,6,10,2,7,3,1,0,0,5.75,4.33,1.62,5.5,4.0,1.62,5.4,3.7,1.6
2015,Newcastle,Aston Villa,D,1,1,1,1,0,2,20,8,10,4,7,9,14,3,7,1,3,0,0,2.05,3.5,4.0,2.05,3.3,3.6,2.0,3.3,3.6
2015,Newcastle,Everton,L,0,1,0,0,0,1,18,10,20,1,7,16,12,1,7,2,2,0,0,3.2,3.5,2.2,3.1,3.5,2.25,2.9,3.3,2.3
2015,Newcastle,Burnley,D,3,3,1,2,1,2,22,10,15,4,4,12,13,5,5,2,4,0,0,1.83,3.75,4.75,1.8,3.5,4.33,1.8,3.5,4.2
2015,Newcastle,Southampton,L,1,2,0,1,1,1,33,16,5,3,3,9,8,9,0,0,2,0,0,3.3,3.3,2.38,2.9,3.25,2.4,3.2,3.2,2.2
